11,./mainpage/dataset/test_dir/1-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,0,0,1,0,3,3,3,3,19,"12/03/2020, 18:31:08",Carolyn
12,./mainpage/dataset/test_dir/1-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,1,3,5,1,4,95,"12/03/2020, 18:32:56",Carolyn
13,./mainpage/dataset/test_dir/0-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,1,0,3,0,3,3,3,3,13,"12/03/2020, 18:33:12",Carolyn
14,./mainpage/dataset/test_dir/1-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,0,3,3,3,3,11,"12/03/2020, 18:33:28",Carolyn
15,./mainpage/dataset/test_dir/0-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,4,1,3,5,1,4,32,"12/03/2020, 18:34:05",Carolyn
16,./mainpage/dataset/test_dir/1-0-patient51560_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,0,0,2,0,3,3,3,3,13,"12/03/2020, 18:34:22",Carolyn
17,./mainpage/dataset/test_dir/0-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,0,3,3,3,3,7,"12/03/2020, 18:34:32",Carolyn
18,./mainpage/dataset/test_dir/0-1-patient45030_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,1,4,5,1,4,23,"12/03/2020, 18:34:59",Carolyn
19,./mainpage/dataset/test_dir/0-1-patient09651_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,0,0,1,0,3,3,3,3,17,"12/03/2020, 18:35:19",Carolyn
20,./mainpage/dataset/test_dir/1-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,1,0,3,0,3,3,3,3,9,"12/03/2020, 18:35:33",Carolyn
21,./mainpage/dataset/test_dir/1-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,0,0,1,1,2,4,1,3,31,"12/03/2020, 18:36:08",Carolyn
22,./mainpage/dataset/test_dir/1-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,0,3,3,3,3,5,"12/03/2020, 18:36:18",Carolyn
23,./mainpage/dataset/test_dir/1-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,0,0,1,0,3,3,3,3,7,"12/03/2020, 18:36:29",Carolyn
24,./mainpage/dataset/test_dir/1-0-patient28621_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,0,0,2,1,3,5,1,4,28,"12/03/2020, 18:37:01",Carolyn
25,./mainpage/dataset/test_dir/1-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,2,0,3,3,3,3,10,"12/03/2020, 18:37:15",Carolyn
26,./mainpage/dataset/test_dir/1-1-patient29059_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,0,3,3,3,3,7,"12/03/2020, 18:37:26",Carolyn
27,./mainpage/dataset/test_dir/1-0-patient22522_study6_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,1,0,2,1,3,5,2,4,79,"12/03/2020, 18:38:49",Carolyn
28,./mainpage/dataset/test_dir/1-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,1,1,0,3,0,3,3,3,3,8,"12/03/2020, 18:39:01",Carolyn
29,./mainpage/dataset/test_dir/1-0-patient27612_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,1,0,3,0,3,3,3,3,5,"12/03/2020, 18:39:10",Carolyn
30,./mainpage/dataset/test_dir/1-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",1,0,0,0,1,1,2,5,2,4,22,"12/03/2020, 18:39:36",Carolyn
