patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
15,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.80000,0.96644,1,1,0,0,3,0,3,3,3,3,6,"05/19/2021, 17:42:10",Kathy Howard
16,./mainpage/dataset/test_dir/1-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",100.00000,0.95890,1,1,0,0,3,0,3,3,3,3,5,"05/19/2021, 17:42:24",Kathy Howard
18,./mainpage/dataset/test_dir/1-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",80.70000,0.70585,1,0,0,0,3,0,3,3,3,3,7,"05/19/2021, 17:42:41",Kathy Howard
19,./mainpage/dataset/test_dir/1-1-patient07711_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",76.90000,0.76442,1,1,0,0,3,0,3,3,3,3,8,"05/19/2021, 17:42:55",Kathy Howard
20,./mainpage/dataset/test_dir/0-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",93.90000,0.88612,1,1,0,0,3,0,3,3,3,3,7,"05/19/2021, 17:43:09",Kathy Howard
21,./mainpage/dataset/test_dir/1-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",61.80000,0.64067,1,0,1,0,3,0,3,3,3,3,6,"05/19/2021, 17:43:22",Kathy Howard
22,./mainpage/dataset/test_dir/1-1-patient31176_study3_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",55.00000,0.54287,1,1,1,0,3,0,3,3,3,3,5,"05/19/2021, 17:43:36",Kathy Howard
23,./mainpage/dataset/test_dir/1-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",85.30000,0.82546,1,1,1,0,3,0,3,3,3,3,10,"05/19/2021, 17:43:53",Kathy Howard
24,./mainpage/dataset/test_dir/1-1-patient36374_study4_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.10000,0.84379,1,1,0,0,3,0,3,3,3,3,6,"05/19/2021, 17:44:06",Kathy Howard
25,./mainpage/dataset/test_dir/1-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.70000,0.94963,1,1,1,0,3,0,3,3,3,3,8,"05/19/2021, 17:44:22",Kathy Howard
26,./mainpage/dataset/test_dir/1-0-patient22522_study6_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",77.60000,0.84592,1,0,1,0,3,0,3,3,3,3,7,"05/19/2021, 17:44:35",Kathy Howard
27,./mainpage/dataset/test_dir/1-1-patient27473_study8_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.40000,0.81036,1,1,0,0,3,0,3,3,3,3,7,"05/19/2021, 17:44:48",Kathy Howard
28,./mainpage/dataset/test_dir/1-1-patient46165_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",77.30000,0.74880,1,1,1,0,3,0,3,3,3,3,8,"05/19/2021, 17:45:06",Kathy Howard
29,./mainpage/dataset/test_dir/1-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",66.70000,0.71861,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 17:45:24",Kathy Howard
30,./mainpage/dataset/test_dir/1-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.74}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.10000,0.81712,0,0,1,0,3,0,3,3,3,3,11,"05/19/2021, 17:45:49",Kathy Howard
