patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
16,./mainpage/dataset/test_dir/1-1-patient26914_study3_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.785}""","""{\""0\"": 0.03, \""1\"": 0.03}""",80.50000,0.79040,1,1,1,0,3,0,3,3,3,3,8,"05/19/2021, 18:08:24",AQXRHIMQ7UK7O
17,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.785}""","""{\""0\"": 0.03, \""1\"": 0.03}""",97.70000,0.98807,1,1,1,0,3,0,3,3,3,3,8,"05/19/2021, 18:08:45",AQXRHIMQ7UK7O
18,./mainpage/dataset/test_dir/0-1-patient53848_study1_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.785}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.40000,0.96305,1,1,1,0,3,1,3,2,2,4,21,"05/19/2021, 18:09:20",AQXRHIMQ7UK7O
19,./mainpage/dataset/test_dir/0-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.785}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.00000,0.95993,0,0,0,0,3,0,3,3,3,3,6,"05/19/2021, 18:09:41",AQXRHIMQ7UK7O
20,./mainpage/dataset/test_dir/1-0-patient41742_study1_view1_frontal.jpg,"""{\""0\"": 0.85, \""1\"": 0.785}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.00000,0.62112,1,0,0,1,2,0,3,3,3,3,24,"05/19/2021, 18:10:43",AQXRHIMQ7UK7O
21,./mainpage/dataset/test_dir/1-1-patient27473_study8_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.80000,0.94910,1,1,1,0,3,1,2,3,2,4,21,"05/19/2021, 18:11:18",AQXRHIMQ7UK7O
22,./mainpage/dataset/test_dir/1-1-patient12928_study3_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.75}""","""{\""0\"": 0.03, \""1\"": 0.03}""",68.80000,0.65642,1,1,1,1,2,0,3,3,3,3,10,"05/19/2021, 18:12:10",AQXRHIMQ7UK7O
23,./mainpage/dataset/test_dir/1-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.027}""",75.60000,0.77753,1,1,1,0,3,0,3,3,3,3,11,"05/19/2021, 18:12:34",AQXRHIMQ7UK7O
24,./mainpage/dataset/test_dir/1-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.027}""",84.70000,0.85048,1,1,1,0,3,1,2,4,3,4,29,"05/19/2021, 18:13:16",AQXRHIMQ7UK7O
25,./mainpage/dataset/test_dir/1-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.027}""",86.00000,0.88128,1,0,1,0,3,0,3,3,3,3,8,"05/19/2021, 18:14:05",AQXRHIMQ7UK7O
26,./mainpage/dataset/test_dir/1-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.027}""",92.80000,0.90311,1,1,1,0,3,0,3,3,3,3,7,"05/19/2021, 18:14:26",AQXRHIMQ7UK7O
27,./mainpage/dataset/test_dir/1-0-patient55443_study3_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.027}""",52.50000,0.52233,1,0,0,1,2,1,4,4,2,4,30,"05/19/2021, 18:15:29",AQXRHIMQ7UK7O
28,./mainpage/dataset/test_dir/1-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.76, \""1\"": 0.775}""","""{\""0\"": 0.03, \""1\"": 0.027}""",52.90000,0.49116,0,1,0,0,3,0,3,3,3,3,11,"05/19/2021, 18:15:54",AQXRHIMQ7UK7O
29,./mainpage/dataset/test_dir/1-0-patient22632_study1_view1_frontal.jpg,"""{\""0\"": 0.76, \""1\"": 0.775}""","""{\""0\"": 0.03, \""1\"": 0.027}""",57.10000,0.56232,0,0,0,1,2,0,3,3,3,3,9,"05/19/2021, 18:16:51",AQXRHIMQ7UK7O
30,./mainpage/dataset/test_dir/1-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.7}""","""{\""0\"": 0.03, \""1\"": 0.0243}""",92.60000,0.94322,0,0,0,0,3,1,4,4,2,5,23,"05/19/2021, 18:17:30",AQXRHIMQ7UK7O
