patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
16,./mainpage/dataset/test_dir/1-1-patient35707_study8_view2_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.775}""","""{\""0\"": 0.0243, \""1\"": 0.027}""",100.00000,0.96114,1,1,1,0,2,0,3,3,3,3,11,"05/17/2021, 20:40:27",S
17,./mainpage/dataset/test_dir/1-1-patient12928_study3_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.775}""","""{\""0\"": 0.0243, \""1\"": 0.027}""",88.90000,0.89276,1,1,1,0,3,0,3,3,3,3,7,"05/17/2021, 20:40:45",S
18,./mainpage/dataset/test_dir/0-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.775}""","""{\""0\"": 0.0243, \""1\"": 0.027}""",75.90000,0.72614,0,0,0,0,3,1,3,3,3,3,17,"05/17/2021, 20:41:17",S
19,./mainpage/dataset/test_dir/0-0-patient26177_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.775}""","""{\""0\"": 0.0243, \""1\"": 0.027}""",98.60000,0.98380,0,0,0,0,2,0,3,3,3,3,6,"05/17/2021, 20:41:39",S
20,./mainpage/dataset/test_dir/0-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.775}""","""{\""0\"": 0.0243, \""1\"": 0.027}""",79.40000,0.80306,1,0,1,1,3,0,3,3,3,3,9,"05/17/2021, 20:42:29",S
21,./mainpage/dataset/test_dir/1-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.025515, \""1\"": 0.027}""",91.30000,0.88653,0,0,0,0,3,1,3,3,3,3,13,"05/17/2021, 20:42:58",S
22,./mainpage/dataset/test_dir/1-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.025515, \""1\"": 0.027}""",71.50000,0.69238,1,0,1,0,3,0,3,3,3,3,9,"05/17/2021, 20:43:18",S
23,./mainpage/dataset/test_dir/1-0-patient24556_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.025515, \""1\"": 0.027}""",62.60000,0.59934,0,0,0,1,3,0,3,3,3,3,4,"05/17/2021, 20:43:55",S
24,./mainpage/dataset/test_dir/1-0-patient25520_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.74}""","""{\""0\"": 0.025515, \""1\"": 0.0243}""",83.80000,0.86631,0,0,0,0,3,1,3,3,3,3,22,"05/17/2021, 20:44:30",S
25,./mainpage/dataset/test_dir/1-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.74}""","""{\""0\"": 0.025515, \""1\"": 0.0243}""",69.50000,0.74138,1,1,0,0,2,0,3,3,3,3,16,"05/17/2021, 20:44:59",S
26,./mainpage/dataset/test_dir/1-0-patient08328_study7_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.74}""","""{\""0\"": 0.025515, \""1\"": 0.0243}""",84.70000,0.85153,0,0,0,0,4,0,3,3,3,3,8,"05/17/2021, 20:45:20",S
27,./mainpage/dataset/test_dir/1-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.74}""","""{\""0\"": 0.025515, \""1\"": 0.0243}""",83.10000,0.83493,0,0,0,0,3,1,4,3,3,4,28,"05/17/2021, 20:46:00",S
28,./mainpage/dataset/test_dir/1-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.74}""","""{\""0\"": 0.025515, \""1\"": 0.0243}""",94.20000,0.91409,1,1,1,0,3,0,3,3,3,3,5,"05/17/2021, 20:46:16",S
29,./mainpage/dataset/test_dir/1-1-patient53848_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.74}""","""{\""0\"": 0.025515, \""1\"": 0.0243}""",77.70000,0.84431,1,1,1,1,3,0,3,3,3,3,5,"05/17/2021, 20:46:55",S
30,./mainpage/dataset/test_dir/1-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.81, \""1\"": 0.76}""","""{\""0\"": 0.025515, \""1\"": 0.02187}""",56.00000,0.56977,0,0,0,0,3,1,4,3,3,4,32,"05/17/2021, 20:47:40",S
