patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
12,./mainpage/dataset/test_dir/1-1-patient09651_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",89.20000,0.87195,1,1,1,0,2,1,2,2,4,3,29,"05/17/2021, 23:04:53",Jim
13,./mainpage/dataset/test_dir/0-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.00000,0.97998,1,1,1,0,1,0,3,3,3,3,7,"05/17/2021, 23:05:08",Jim
14,./mainpage/dataset/test_dir/1-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",55.90000,0.56449,1,0,0,0,1,0,3,3,3,3,9,"05/17/2021, 23:05:24",Jim
15,./mainpage/dataset/test_dir/1-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.40000,0.93617,1,0,1,0,1,1,2,2,4,4,23,"05/17/2021, 23:05:55",Jim
16,./mainpage/dataset/test_dir/0-0-patient36631_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",57.40000,0.63391,1,0,0,0,1,0,3,3,3,3,11,"05/17/2021, 23:06:14",Jim
17,./mainpage/dataset/test_dir/0-1-patient43059_study2_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",75.30000,0.77107,1,1,1,0,2,0,3,3,3,3,8,"05/17/2021, 23:06:29",Jim
18,./mainpage/dataset/test_dir/1-0-patient19490_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",50.00000,0.51025,1,0,0,0,1,1,2,2,4,4,20,"05/17/2021, 23:06:57",Jim
19,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",82.70000,0.85814,0,0,0,0,1,0,3,3,3,3,16,"05/17/2021, 23:07:25",Jim
20,./mainpage/dataset/test_dir/0-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.10000,0.92645,0,0,0,0,1,0,3,3,3,3,7,"05/17/2021, 23:07:40",Jim
21,./mainpage/dataset/test_dir/1-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",90.70000,0.89967,1,1,1,0,3,1,2,2,4,4,26,"05/17/2021, 23:08:12",Jim
22,./mainpage/dataset/test_dir/1-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.90000,0.94627,1,1,1,0,1,0,3,3,3,3,5,"05/17/2021, 23:08:25",Jim
23,./mainpage/dataset/test_dir/1-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",53.10000,0.51933,0,0,1,0,1,0,3,3,3,3,16,"05/17/2021, 23:08:48",Jim
24,./mainpage/dataset/test_dir/1-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",86.60000,0.91205,1,0,1,0,1,1,2,2,4,4,23,"05/17/2021, 23:09:18",Jim
25,./mainpage/dataset/test_dir/1-1-patient26914_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.00000,0.86157,1,1,1,0,1,0,3,3,3,3,7,"05/17/2021, 23:09:34",Jim
26,./mainpage/dataset/test_dir/1-0-patient19503_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",69.90000,0.69916,0,0,0,0,1,0,3,3,3,3,6,"05/17/2021, 23:09:47",Jim
27,./mainpage/dataset/test_dir/1-0-patient22522_study6_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",81.10000,0.81186,1,0,1,0,1,1,2,2,4,4,23,"05/17/2021, 23:10:17",Jim
28,./mainpage/dataset/test_dir/1-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",55.20000,0.55403,1,0,0,0,1,0,3,3,3,3,6,"05/17/2021, 23:10:31",Jim
29,./mainpage/dataset/test_dir/1-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",82.00000,0.79810,0,0,0,0,1,0,3,3,3,3,9,"05/17/2021, 23:10:47",Jim
30,./mainpage/dataset/test_dir/1-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.695}""","""{\""0\"": 0.03, \""1\"": 0.03}""",60.30000,0.59379,1,0,0,0,1,1,2,2,4,4,25,"05/17/2021, 23:11:20",Jim
