patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
11,./mainpage/dataset/test_dir/1-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.69}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",72.40000,0.77539,1,1,1,0,3,0,3,3,3,3,5,"05/12/2021, 18:03:11",Jessica
12,./mainpage/dataset/test_dir/0-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.69}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",95.60000,0.97940,0,0,0,0,4,1,4,2,2,4,18,"05/12/2021, 18:03:42",Jessica
13,./mainpage/dataset/test_dir/0-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.69}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",66.30000,0.68788,1,1,1,0,5,0,3,3,3,3,5,"05/12/2021, 18:03:59",Jessica
14,./mainpage/dataset/test_dir/1-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.69}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",82.40000,0.84937,1,1,1,0,4,0,3,3,3,3,6,"05/12/2021, 18:04:17",Jessica
15,./mainpage/dataset/test_dir/0-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.69}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",50.00000,0.50295,0,1,0,0,5,1,4,2,2,4,22,"05/12/2021, 18:04:51",Jessica
16,./mainpage/dataset/test_dir/0-1-patient45030_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.69}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",84.80000,0.84439,1,1,1,0,4,0,3,3,3,3,10,"05/12/2021, 18:05:18",Jessica
17,./mainpage/dataset/test_dir/1-1-patient20889_study3_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.69}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",63.70000,0.58352,1,1,1,0,4,0,3,3,3,3,8,"05/12/2021, 18:05:35",Jessica
18,./mainpage/dataset/test_dir/1-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.69}""","""{\""0\"": 0.0243, \""1\"": 0.03}""",90.30000,0.85781,1,1,1,1,4,1,4,3,2,4,18,"05/12/2021, 18:06:16",Jessica
19,./mainpage/dataset/test_dir/1-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.027}""",53.30000,0.56219,1,0,1,0,5,0,3,3,3,3,9,"05/12/2021, 18:06:35",Jessica
20,./mainpage/dataset/test_dir/0-1-patient42926_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.027}""",99.90000,0.96425,1,1,1,0,5,0,3,3,3,3,10,"05/12/2021, 18:06:57",Jessica
21,./mainpage/dataset/test_dir/1-1-patient00314_study27_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.76}""","""{\""0\"": 0.0243, \""1\"": 0.027}""",92.00000,0.89163,1,1,1,1,4,1,4,3,2,4,25,"05/12/2021, 18:07:43",Jessica
22,./mainpage/dataset/test_dir/1-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",70.90000,0.69524,1,0,1,0,4,0,3,3,3,3,7,"05/12/2021, 18:08:02",Jessica
23,./mainpage/dataset/test_dir/1-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",84.70000,0.84975,1,1,1,0,4,0,3,3,3,3,6,"05/12/2021, 18:08:23",Jessica
24,./mainpage/dataset/test_dir/1-1-patient48615_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",89.70000,0.86893,1,1,1,0,4,1,4,3,2,4,18,"05/12/2021, 18:08:52",Jessica
25,./mainpage/dataset/test_dir/1-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",81.10000,0.80033,1,1,1,0,4,0,3,3,3,3,10,"05/12/2021, 18:09:14",Jessica
26,./mainpage/dataset/test_dir/1-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",52.20000,0.51088,1,0,0,0,2,0,3,3,3,3,9,"05/12/2021, 18:09:36",Jessica
27,./mainpage/dataset/test_dir/1-0-patient12476_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",82.30000,0.81670,0,0,0,0,4,1,4,3,2,4,19,"05/12/2021, 18:10:11",Jessica
28,./mainpage/dataset/test_dir/1-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",64.00000,0.67203,1,0,1,0,5,0,3,3,3,3,23,"05/12/2021, 18:10:48",Jessica
29,./mainpage/dataset/test_dir/1-1-patient35588_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",62.00000,0.61936,1,1,0,0,1,0,3,3,3,3,9,"05/12/2021, 18:11:13",Jessica
30,./mainpage/dataset/test_dir/1-1-patient01006_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.745}""","""{\""0\"": 0.0243, \""1\"": 0.0243}""",88.60000,0.91230,1,1,1,0,4,1,4,3,2,4,19,"05/12/2021, 18:11:44",Jessica
