patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
20,./mainpage/dataset/test_dir/1-1-patient36076_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.70000,0.91999,1,1,1,0,3,0,3,3,3,3,3,"05/12/2021, 17:55:03",Richard
21,./mainpage/dataset/test_dir/1-0-patient07410_study30_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",70.40000,0.79653,1,0,1,0,3,0,3,3,3,3,4,"05/12/2021, 17:55:10",Richard
22,./mainpage/dataset/test_dir/1-1-patient40621_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",92.40000,0.94155,1,1,1,0,3,0,3,3,3,3,3,"05/12/2021, 17:55:18",Richard
23,./mainpage/dataset/test_dir/1-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",70.80000,0.73288,1,0,1,0,3,0,3,3,3,3,3,"05/12/2021, 17:55:26",Richard
24,./mainpage/dataset/test_dir/1-1-patient29059_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",92.10000,0.83286,1,1,1,0,3,0,3,3,3,3,3,"05/12/2021, 17:55:34",Richard
25,./mainpage/dataset/test_dir/1-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",79.90000,0.76078,1,0,1,0,3,0,3,3,3,3,6,"05/12/2021, 17:55:44",Richard
26,./mainpage/dataset/test_dir/1-0-patient57217_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",84.30000,0.78153,1,0,1,0,3,0,3,3,3,3,4,"05/12/2021, 17:55:53",Richard
27,./mainpage/dataset/test_dir/1-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",50.00000,0.48581,0,1,1,0,3,0,3,3,3,3,4,"05/12/2021, 17:56:02",Richard
28,./mainpage/dataset/test_dir/1-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.00000,0.96736,1,1,1,0,3,0,3,3,3,3,3,"05/12/2021, 17:56:09",Richard
29,./mainpage/dataset/test_dir/1-1-patient01006_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",93.10000,0.95052,1,1,1,0,3,0,3,3,3,3,5,"05/12/2021, 17:56:17",Richard
30,./mainpage/dataset/test_dir/1-0-patient55443_study3_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.7}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.10000,0.90252,1,0,1,0,3,0,3,3,3,3,4,"05/12/2021, 17:56:24",Richard
