patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
11,./mainpage/dataset/test_dir/0-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",97.90000,0.95116,1,1,1,0,3,0,3,3,3,3,7,"05/17/2021, 20:40:49",Scott
13,./mainpage/dataset/test_dir/0-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",99.50000,0.98572,1,1,1,0,3,0,3,3,3,3,9,"05/17/2021, 20:51:11",Scott
14,./mainpage/dataset/test_dir/1-0-patient28621_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",75.00000,0.81683,1,0,0,0,2,0,3,3,3,3,15,"05/17/2021, 20:51:45",Scott
15,./mainpage/dataset/test_dir/1-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",95.80000,0.92964,1,1,1,0,3,1,3,4,2,4,25,"05/17/2021, 20:52:25",Scott
16,./mainpage/dataset/test_dir/0-1-patient21830_study10_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",89.30000,0.93964,1,1,1,0,4,0,3,3,3,3,7,"05/17/2021, 20:52:45",Scott
17,./mainpage/dataset/test_dir/0-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",87.30000,0.86168,1,0,1,0,4,0,3,3,3,3,12,"05/17/2021, 20:53:15",Scott
18,./mainpage/dataset/test_dir/1-1-patient06324_study2_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",96.20000,0.90786,1,1,1,0,3,1,2,2,2,4,17,"05/17/2021, 20:53:45",Scott
19,./mainpage/dataset/test_dir/1-1-patient28702_study6_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",63.20000,0.64610,1,1,1,0,3,0,3,3,3,3,8,"05/17/2021, 20:54:14",Scott
20,./mainpage/dataset/test_dir/0-0-patient23938_study6_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",82.40000,0.83711,1,0,1,0,4,0,3,3,3,3,16,"05/17/2021, 20:54:52",Scott
21,./mainpage/dataset/test_dir/1-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",82.00000,0.82634,1,0,1,0,3,1,2,2,2,4,21,"05/17/2021, 20:55:28",Scott
22,./mainpage/dataset/test_dir/1-1-patient35707_study8_view2_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.72}""","""{\""0\"": 0.027, \""1\"": 0.03}""",69.90000,0.67335,1,1,1,1,3,0,3,3,3,3,23,"05/17/2021, 20:56:25",Scott
23,./mainpage/dataset/test_dir/1-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.76}""","""{\""0\"": 0.027, \""1\"": 0.027}""",55.30000,0.53111,0,0,0,1,3,0,3,3,3,3,9,"05/17/2021, 20:57:30",Scott
24,./mainpage/dataset/test_dir/1-1-patient42926_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.75}""","""{\""0\"": 0.027, \""1\"": 0.0243}""",85.40000,0.86021,1,1,1,0,3,1,4,3,2,4,28,"05/17/2021, 20:58:19",Scott
25,./mainpage/dataset/test_dir/1-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.75}""","""{\""0\"": 0.027, \""1\"": 0.0243}""",51.20000,0.53209,1,0,0,1,2,0,3,3,3,3,13,"05/17/2021, 20:59:45",Scott
26,./mainpage/dataset/test_dir/1-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.027, \""1\"": 0.0243}""",93.70000,0.91910,1,1,1,0,3,0,3,3,3,3,16,"05/17/2021, 21:01:01",Scott
27,./mainpage/dataset/test_dir/1-1-patient21830_study10_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.027, \""1\"": 0.0243}""",50.00000,0.49947,1,1,0,0,3,1,4,3,2,4,30,"05/17/2021, 21:02:01",Scott
28,./mainpage/dataset/test_dir/1-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.027, \""1\"": 0.0243}""",84.70000,0.85503,1,1,1,0,4,0,3,3,3,3,8,"05/17/2021, 21:02:26",Scott
29,./mainpage/dataset/test_dir/1-1-patient29059_study4_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.027, \""1\"": 0.0243}""",79.70000,0.80386,1,1,1,1,3,0,3,3,3,3,10,"05/17/2021, 21:03:28",Scott
30,./mainpage/dataset/test_dir/1-0-patient14877_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.75}""","""{\""0\"": 0.027, \""1\"": 0.02187}""",79.50000,0.81889,0,0,0,1,3,1,4,3,2,4,19,"05/17/2021, 21:04:15",Scott
