patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
20,./mainpage/dataset/test_dir/1-0-patient08294_study13_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.765}""","""{\""0\"": 0.0229635, \""1\"": 0.03}""",78.80000,0.78580,0,0,0,1,3,0,3,3,3,3,94,"05/17/2021, 21:04:37",Cara
21,./mainpage/dataset/test_dir/1-1-patient07231_study1_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.785}""","""{\""0\"": 0.0229635, \""1\"": 0.027}""",82.40000,0.83140,1,1,1,0,3,1,3,4,3,3,75,"05/17/2021, 21:06:04",Cara
22,./mainpage/dataset/test_dir/1-0-patient14605_study1_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.785}""","""{\""0\"": 0.0229635, \""1\"": 0.027}""",85.10000,0.86081,0,0,0,0,3,0,3,3,3,3,10,"05/17/2021, 21:06:29",Cara
23,./mainpage/dataset/test_dir/1-0-patient23938_study6_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.785}""","""{\""0\"": 0.0229635, \""1\"": 0.027}""",88.10000,0.87825,0,0,0,0,4,0,3,3,3,3,25,"05/17/2021, 21:07:10",Cara
24,./mainpage/dataset/test_dir/1-1-patient04730_study2_view1_frontal.jpg,"""{\""0\"": 0.855, \""1\"": 0.785}""","""{\""0\"": 0.0229635, \""1\"": 0.027}""",64.20000,0.60496,1,1,1,1,4,1,3,4,3,3,34,"05/17/2021, 21:08:29",Cara
25,./mainpage/dataset/test_dir/1-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.785}""","""{\""0\"": 0.0229635, \""1\"": 0.0243}""",60.90000,0.61669,0,0,0,1,3,0,3,3,3,3,9,"05/17/2021, 21:09:27",Cara
26,./mainpage/dataset/test_dir/1-1-patient27473_study8_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.74}""","""{\""0\"": 0.0229635, \""1\"": 0.02187}""",65.50000,0.65399,1,1,1,1,5,0,3,3,3,3,194,"05/17/2021, 21:13:35",Cara
27,./mainpage/dataset/test_dir/1-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.765}""","""{\""0\"": 0.0229635, \""1\"": 0.019683000000000003}""",92.10000,0.92310,0,0,0,0,3,1,3,4,3,3,23,"05/17/2021, 21:14:32",Cara
28,./mainpage/dataset/test_dir/1-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.765}""","""{\""0\"": 0.0229635, \""1\"": 0.019683000000000003}""",59.90000,0.60593,1,1,0,1,1,0,3,3,3,3,88,"05/17/2021, 21:17:40",Cara
29,./mainpage/dataset/test_dir/1-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.78}""","""{\""0\"": 0.0229635, \""1\"": 0.019683000000000003}""",91.00000,0.91423,0,0,0,0,3,0,3,3,3,3,7,"05/17/2021, 21:18:31",Cara
30,./mainpage/dataset/test_dir/1-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.78}""","""{\""0\"": 0.0229635, \""1\"": 0.019683000000000003}""",53.10000,0.52420,0,1,0,1,4,1,3,4,3,3,62,"05/17/2021, 21:20:03",Cara
