patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
14,./mainpage/dataset/test_dir/1-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.76, \""1\"": 0.69}""","""{\""0\"": 0.019379095710187505, \""1\"": 0.027}""",94.10000,0.91538,1,0,1,1,5,0,3,3,3,3,10,"05/12/2021, 17:54:02",rick
15,./mainpage/dataset/test_dir/0-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.79, \""1\"": 0.705}""","""{\""0\"": 0.019379095710187505, \""1\"": 0.02835}""",86.40000,0.84686,1,0,1,1,4,1,3,3,2,4,35,"05/12/2021, 17:54:57",rick
16,./mainpage/dataset/test_dir/1-0-patient22403_study1_view1_frontal.jpg,"""{\""0\"": 0.75, \""1\"": 0.705}""","""{\""0\"": 0.020348050495696882, \""1\"": 0.02835}""",87.30000,0.86927,1,0,1,1,5,0,3,3,3,3,9,"05/12/2021, 17:55:24",rick
17,./mainpage/dataset/test_dir/0-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.715}""","""{\""0\"": 0.020348050495696882, \""1\"": 0.029767500000000002}""",93.20000,0.91331,1,0,1,1,5,0,3,3,3,3,13,"05/12/2021, 17:55:55",rick
18,./mainpage/dataset/test_dir/0-0-patient15372_study2_view1_frontal.jpg,"""{\""0\"": 0.755, \""1\"": 0.72}""","""{\""0\"": 0.021365453020481727, \""1\"": 0.029767500000000002}""",94.50000,0.97356,0,0,0,1,4,1,2,3,2,2,34,"05/12/2021, 17:56:50",rick
19,./mainpage/dataset/test_dir/1-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.695}""","""{\""0\"": 0.019228907718433556, \""1\"": 0.029767500000000002}""",87.20000,0.86581,1,0,0,1,1,0,3,3,3,3,12,"05/12/2021, 17:57:27",rick
20,./mainpage/dataset/test_dir/0-0-patient58610_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.725}""","""{\""0\"": 0.019228907718433556, \""1\"": 0.029767500000000002}""",90.90000,0.90859,0,0,0,1,1,0,3,3,3,3,9,"05/12/2021, 17:57:58",rick
21,./mainpage/dataset/test_dir/1-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.785}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.029767500000000002}""",91.80000,0.91844,1,1,1,1,1,1,2,2,2,3,29,"05/12/2021, 17:58:45",rick
22,./mainpage/dataset/test_dir/1-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.815, \""1\"": 0.68}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.026790750000000002}""",85.80000,0.88460,1,1,1,1,1,0,3,3,3,3,9,"05/12/2021, 17:59:12",rick
23,./mainpage/dataset/test_dir/1-0-patient62635_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.735}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.024111675000000003}""",86.10000,0.87972,1,0,1,1,3,0,3,3,3,3,14,"05/12/2021, 18:00:16",rick
24,./mainpage/dataset/test_dir/1-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.75, \""1\"": 0.76}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.025317258750000005}""",88.00000,0.93650,1,1,1,1,2,1,2,2,2,3,31,"05/12/2021, 18:01:44",rick
25,./mainpage/dataset/test_dir/1-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.725}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.022785532875000004}""",83.40000,0.81132,1,0,0,1,1,0,3,3,3,3,18,"05/12/2021, 18:02:23",rick
26,./mainpage/dataset/test_dir/1-1-patient41518_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.665}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.022785532875000004}""",94.00000,0.93569,1,1,1,1,1,0,3,3,3,3,8,"05/12/2021, 18:02:56",rick
27,./mainpage/dataset/test_dir/1-1-patient38308_study4_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.75}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.020506979587500005}""",96.20000,0.94767,1,1,1,1,1,1,3,3,3,4,25,"05/12/2021, 18:04:03",rick
28,./mainpage/dataset/test_dir/1-0-patient00667_study1_view1_frontal.jpg,"""{\""0\"": 0.77, \""1\"": 0.685}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.018456281628750005}""",50.00000,0.49307,1,0,0,1,1,0,3,3,3,3,9,"05/12/2021, 18:04:37",rick
29,./mainpage/dataset/test_dir/1-0-patient26177_study2_view1_frontal.jpg,"""{\""0\"": 0.765, \""1\"": 0.71}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.018456281628750005}""",67.70000,0.64421,0,0,0,0,1,0,3,3,3,3,16,"05/12/2021, 18:05:06",rick
30,./mainpage/dataset/test_dir/1-0-patient55443_study3_view1_frontal.jpg,"""{\""0\"": 0.765, \""1\"": 0.71}""","""{\""0\"": 0.0173060169465902, \""1\"": 0.018456281628750005}""",57.90000,0.57349,0,0,0,1,2,1,3,3,2,4,30,"05/12/2021, 18:06:00",rick
