patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
18,./mainpage/dataset/test_dir/1-1-patient35707_study8_view2_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",91.00000,0.87927,1,1,0,0,1,1,2,1,2,2,29,"05/17/2021, 22:45:06",Ronnie
19,./mainpage/dataset/test_dir/1-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",87.30000,0.80999,1,1,1,0,3,0,3,3,3,3,7,"05/17/2021, 22:45:20",Ronnie
20,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",68.30000,0.70026,0,0,0,0,5,0,3,3,3,3,11,"05/17/2021, 22:45:38",Ronnie
21,./mainpage/dataset/test_dir/1-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.70000,0.95060,1,1,1,0,3,1,2,1,1,3,25,"05/17/2021, 22:46:10",Ronnie
22,./mainpage/dataset/test_dir/1-1-patient26914_study3_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",76.80000,0.75679,1,1,1,0,4,0,3,3,3,3,11,"05/17/2021, 22:46:29",Ronnie
23,./mainpage/dataset/test_dir/1-1-patient21830_study10_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",86.80000,0.87107,1,1,1,0,5,0,3,3,3,3,18,"05/17/2021, 22:46:55",Ronnie
24,./mainpage/dataset/test_dir/1-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",75.30000,0.82628,1,1,1,0,4,1,2,1,1,3,31,"05/17/2021, 22:47:34",Ronnie
25,./mainpage/dataset/test_dir/1-1-patient56130_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",82.50000,0.76075,1,1,1,0,5,0,3,3,3,3,10,"05/17/2021, 22:47:51",Ronnie
26,./mainpage/dataset/test_dir/1-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",67.70000,0.69626,1,0,1,0,5,0,3,3,3,3,21,"05/17/2021, 22:48:20",Ronnie
27,./mainpage/dataset/test_dir/1-0-patient00216_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",73.00000,0.75442,1,0,0,0,1,1,2,1,1,3,36,"05/17/2021, 22:49:03",Ronnie
28,./mainpage/dataset/test_dir/1-1-patient19377_study4_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",79.80000,0.89167,1,1,1,0,5,0,3,3,3,3,19,"05/17/2021, 22:49:29",Ronnie
29,./mainpage/dataset/test_dir/1-0-patient12232_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",95.80000,0.90977,1,0,1,0,4,0,3,3,3,3,10,"05/17/2021, 22:49:46",Ronnie
30,./mainpage/dataset/test_dir/1-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.76}""","""{\""0\"": 0.05, \""1\"": 0.05}""",83.10000,0.79756,1,1,0,0,1,1,2,1,1,2,27,"05/17/2021, 22:50:20",Ronnie
