patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
11,./mainpage/dataset/test_dir/0-1-patient48615_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",57.20000,0.57027,0,1,0,0,4,0,3,3,3,3,17,"05/19/2021, 16:33:12",A1IFIK8J49WBER
12,./mainpage/dataset/test_dir/1-1-patient45030_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",97.10000,0.95274,1,1,0,0,2,1,1,1,2,4,36,"05/19/2021, 16:34:17",A1IFIK8J49WBER
13,./mainpage/dataset/test_dir/0-1-patient48944_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.50000,0.95629,1,1,1,0,5,0,3,3,3,3,7,"05/19/2021, 16:34:48",A1IFIK8J49WBER
14,./mainpage/dataset/test_dir/0-1-patient17709_study2_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",66.50000,0.65034,0,1,0,0,5,0,3,3,3,3,7,"05/19/2021, 16:35:06",A1IFIK8J49WBER
15,./mainpage/dataset/test_dir/1-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.20000,0.96932,1,1,1,0,4,1,2,1,2,4,33,"05/19/2021, 16:35:54",A1IFIK8J49WBER
16,./mainpage/dataset/test_dir/1-1-patient09651_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",89.10000,0.87616,1,1,0,0,2,0,3,3,3,3,10,"05/19/2021, 16:36:12",A1IFIK8J49WBER
17,./mainpage/dataset/test_dir/0-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",96.20000,0.98612,0,0,0,0,4,0,3,3,3,3,10,"05/19/2021, 16:36:33",A1IFIK8J49WBER
18,./mainpage/dataset/test_dir/1-1-patient09393_study2_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",74.60000,0.77455,1,1,1,0,3,1,4,1,1,4,27,"05/19/2021, 16:37:17",A1IFIK8J49WBER
19,./mainpage/dataset/test_dir/1-0-patient25468_study1_view2_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",56.80000,0.54697,1,0,1,0,4,0,3,3,3,3,8,"05/19/2021, 16:37:36",A1IFIK8J49WBER
20,./mainpage/dataset/test_dir/0-1-patient37526_study2_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.60000,0.94909,1,1,0,0,2,0,3,3,3,3,11,"05/19/2021, 16:37:59",A1IFIK8J49WBER
21,./mainpage/dataset/test_dir/1-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",95.90000,0.93861,1,1,1,0,5,1,2,1,1,4,26,"05/19/2021, 16:38:35",A1IFIK8J49WBER
22,./mainpage/dataset/test_dir/1-1-patient59168_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",98.30000,0.96225,1,1,1,0,5,0,3,3,3,3,7,"05/19/2021, 16:38:57",A1IFIK8J49WBER
23,./mainpage/dataset/test_dir/1-0-patient09052_study26_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",69.60000,0.69985,1,0,0,0,2,0,3,3,3,3,10,"05/19/2021, 16:39:20",A1IFIK8J49WBER
24,./mainpage/dataset/test_dir/1-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",61.00000,0.63035,0,0,1,0,1,1,2,2,2,4,33,"05/19/2021, 16:40:06",A1IFIK8J49WBER
25,./mainpage/dataset/test_dir/1-0-patient36631_study4_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",71.60000,0.66239,1,0,1,0,5,0,3,3,3,3,6,"05/19/2021, 16:40:26",A1IFIK8J49WBER
26,./mainpage/dataset/test_dir/1-1-patient38308_study4_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",86.80000,0.85338,1,1,1,0,5,0,3,3,3,3,6,"05/19/2021, 16:40:44",A1IFIK8J49WBER
27,./mainpage/dataset/test_dir/1-0-patient07410_study30_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",79.60000,0.78774,1,0,1,0,5,1,2,1,1,4,35,"05/19/2021, 16:41:31",A1IFIK8J49WBER
28,./mainpage/dataset/test_dir/1-1-patient35617_study5_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.20000,0.94362,1,1,1,0,5,0,3,3,3,3,5,"05/19/2021, 16:41:49",A1IFIK8J49WBER
29,./mainpage/dataset/test_dir/1-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",78.30000,0.74739,1,0,1,0,5,0,3,3,3,3,7,"05/19/2021, 16:42:15",A1IFIK8J49WBER
30,./mainpage/dataset/test_dir/1-1-patient31413_study4_view1_frontal.jpg,"""{\""0\"": 0.84, \""1\"": 0.76}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.50000,0.95699,1,1,1,0,5,1,3,1,1,2,29,"05/19/2021, 16:42:58",A1IFIK8J49WBER
