patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
7,./mainpage/dataset/test_dir/0-1-patient01006_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.77}""","""{\""0\"": 0.017714700000000003, \""1\"": 0.03}""",96.30000,0.98534,1,1,1,1,3,0,3,3,3,3,20,"05/23/2021, 21:16:05",Lisa
8,./mainpage/dataset/test_dir/0-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.775}""","""{\""0\"": 0.015943230000000003, \""1\"": 0.03}""",99.60000,0.98668,0,0,0,1,3,0,3,3,3,3,8,"05/23/2021, 21:17:13",Lisa
9,./mainpage/dataset/test_dir/0-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.79}""","""{\""0\"": 0.014348907000000003, \""1\"": 0.03}""",92.30000,0.92455,1,1,1,1,3,1,4,3,4,4,39,"05/23/2021, 21:18:59",Lisa
9,./mainpage/dataset/test_dir/0-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.79}""","""{\""0\"": 0.014348907000000003, \""1\"": 0.03}""",92.30000,0.92455,1,1,1,1,3,1,4,3,4,4,77,"05/23/2021, 21:19:43",Lisa
9,./mainpage/dataset/test_dir/0-1-patient61887_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.79}""","""{\""0\"": 0.014348907000000003, \""1\"": 0.03}""",92.30000,0.92455,1,1,1,1,3,1,4,3,4,4,111,"05/23/2021, 21:20:10",Lisa
10,./mainpage/dataset/test_dir/0-0-patient27612_study2_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.011622614670000003, \""1\"": 0.03}""",66.20000,0.64960,1,0,1,1,3,0,3,3,3,3,7,"05/23/2021, 21:21:22",Lisa
11,./mainpage/dataset/test_dir/0-1-patient17961_study3_view1_frontal.jpg,"""{\""0\"": 0.805, \""1\"": 0.75}""","""{\""0\"": 0.012203745403500004, \""1\"": 0.03}""",98.60000,0.96266,1,1,0,1,2,0,3,3,3,3,17,"05/23/2021, 21:22:59",Lisa
12,./mainpage/dataset/test_dir/0-1-patient02579_study1_view1_frontal.jpg,"""{\""0\"": 0.78, \""1\"": 0.72}""","""{\""0\"": 0.012203745403500004, \""1\"": 0.03}""",87.70000,0.87199,0,1,0,1,3,1,4,2,4,4,32,"05/23/2021, 21:24:40",Lisa
13,./mainpage/dataset/test_dir/1-1-patient02778_study3_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.71}""","""{\""0\"": 0.012813932673675005, \""1\"": 0.03}""",97.20000,0.95972,1,1,1,1,3,0,3,3,3,3,33,"05/23/2021, 21:26:03",Lisa
14,./mainpage/dataset/test_dir/1-0-patient57217_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.79}""","""{\""0\"": 0.012813932673675005, \""1\"": 0.027}""",72.50000,0.69187,1,0,0,0,2,0,3,3,3,3,19,"05/23/2021, 21:26:43",Lisa
15,./mainpage/dataset/test_dir/1-0-patient20943_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.79}""","""{\""0\"": 0.012813932673675005, \""1\"": 0.027}""",50.00000,0.46219,0,0,0,1,3,1,4,3,4,4,36,"05/23/2021, 21:28:00",Lisa
16,./mainpage/dataset/test_dir/1-1-patient25909_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.75}""","""{\""0\"": 0.012813932673675005, \""1\"": 0.0243}""",68.70000,0.71544,1,1,1,1,3,0,3,3,3,3,6,"05/23/2021, 21:28:53",Lisa
17,./mainpage/dataset/test_dir/0-0-patient33763_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.72}""","""{\""0\"": 0.012813932673675005, \""1\"": 0.02187}""",91.10000,0.89256,1,0,0,0,2,0,3,3,3,3,18,"05/23/2021, 21:29:37",Lisa
18,./mainpage/dataset/test_dir/0-1-patient37803_study10_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.72}""","""{\""0\"": 0.012813932673675005, \""1\"": 0.02187}""",83.20000,0.81879,1,1,1,1,3,1,4,2,4,5,24,"05/23/2021, 21:31:19",Lisa
19,./mainpage/dataset/test_dir/1-0-patient15534_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.75}""","""{\""0\"": 0.011532539406307505, \""1\"": 0.02187}""",57.20000,0.58528,0,0,0,0,3,0,3,3,3,3,16,"05/23/2021, 21:31:51",Lisa
20,./mainpage/dataset/test_dir/0-1-patient20707_study4_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.75}""","""{\""0\"": 0.011532539406307505, \""1\"": 0.02187}""",88.50000,0.91051,1,1,1,1,3,0,3,3,3,3,10,"05/23/2021, 21:32:52",Lisa
21,./mainpage/dataset/test_dir/1-0-patient23102_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.72}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.02187}""",63.40000,0.62791,0,0,0,1,3,1,4,2,4,4,20,"05/23/2021, 21:33:53",Lisa
22,./mainpage/dataset/test_dir/1-0-patient08043_study1_view1_frontal.jpg,"""{\""0\"": 0.845, \""1\"": 0.74}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.019683000000000003}""",57.30000,0.57973,0,0,0,1,2,0,3,3,3,3,22,"05/23/2021, 21:34:54",Lisa
23,./mainpage/dataset/test_dir/1-1-patient14265_study1_view1_frontal.jpg,"""{\""0\"": 0.795, \""1\"": 0.745}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.017714700000000003}""",70.30000,0.69908,1,1,1,1,3,0,3,3,3,3,12,"05/23/2021, 21:35:54",Lisa
24,./mainpage/dataset/test_dir/1-1-patient21830_study10_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.76}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.015943230000000003}""",54.60000,0.53129,0,1,0,1,3,1,4,2,4,5,31,"05/23/2021, 21:36:59",Lisa
25,./mainpage/dataset/test_dir/1-1-patient29059_study4_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.795}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.016740391500000004}""",58.80000,0.56586,1,1,1,1,3,0,3,3,3,3,10,"05/23/2021, 21:37:42",Lisa
26,./mainpage/dataset/test_dir/1-0-patient15893_study1_view1_frontal.jpg,"""{\""0\"": 0.8, \""1\"": 0.805}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.015066352350000003}""",97.10000,0.97798,0,0,0,1,4,0,3,3,3,3,13,"05/23/2021, 21:38:27",Lisa
27,./mainpage/dataset/test_dir/1-0-patient49510_study1_view1_frontal.jpg,"""{\""0\"": 0.82, \""1\"": 0.775}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.013559717115000003}""",76.50000,0.75809,1,0,1,1,3,1,4,2,4,4,22,"05/23/2021, 21:39:24",Lisa
28,./mainpage/dataset/test_dir/1-1-patient01006_study1_view1_frontal.jpg,"""{\""0\"": 0.83, \""1\"": 0.715}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.014237702970750004}""",94.10000,0.95427,1,1,1,1,3,0,3,3,3,3,8,"05/23/2021, 21:40:03",Lisa
29,./mainpage/dataset/test_dir/1-1-patient35617_study5_view1_frontal.jpg,"""{\""0\"": 0.825, \""1\"": 0.79}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.012813932673675005}""",76.60000,0.78378,1,1,1,1,4,0,3,3,3,3,8,"05/23/2021, 21:40:45",Lisa
30,./mainpage/dataset/test_dir/1-0-patient50732_study1_view1_frontal.jpg,"""{\""0\"": 0.775, \""1\"": 0.76}""","""{\""0\"": 0.010379285465676754, \""1\"": 0.011532539406307505}""",50.30000,0.49096,1,0,0,1,2,1,4,2,4,4,29,"05/23/2021, 21:41:50",Lisa
