patient_num,patient_filename,accuracy,calibration,display_confidence,actual_confidence,model_prediction,ground_truth,user_prediction,user_update,question_relationship,full_questions,question_perceived_accuracy,question_calibration,question_personal_conf,question_model_conf,time_passed,time_stamp,user_name
17,./mainpage/dataset/test_dir/1-1-patient50626_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",97.60000,0.94816,1,1,1,0,3,0,3,3,3,3,7,"05/12/2021, 18:22:36",Jane
18,./mainpage/dataset/test_dir/1-1-patient38308_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",91.00000,0.94918,1,1,1,0,3,1,3,2,2,4,130,"05/12/2021, 18:24:56",Jane
19,./mainpage/dataset/test_dir/1-0-patient55443_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",67.60000,0.67670,1,0,0,0,3,0,3,3,3,3,9,"05/12/2021, 18:25:12",Jane
20,./mainpage/dataset/test_dir/0-0-patient34294_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",77.50000,0.78026,0,0,1,0,2,0,3,3,3,3,32,"05/12/2021, 18:25:49",Jane
21,./mainpage/dataset/test_dir/1-1-patient59783_study2_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",80.10000,0.88760,1,1,1,0,4,1,3,3,2,4,63,"05/12/2021, 18:26:57",Jane
22,./mainpage/dataset/test_dir/1-1-patient12928_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",80.20000,0.82748,1,1,1,0,3,0,3,3,3,3,7,"05/12/2021, 18:27:11",Jane
23,./mainpage/dataset/test_dir/1-0-patient24363_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",82.50000,0.83608,1,0,0,0,2,0,3,3,3,3,16,"05/12/2021, 18:27:32",Jane
24,./mainpage/dataset/test_dir/1-1-patient52565_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.00000,0.87391,1,1,1,0,3,1,3,3,2,3,80,"05/12/2021, 18:28:58",Jane
25,./mainpage/dataset/test_dir/1-0-patient31640_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",83.60000,0.84430,1,0,1,0,3,0,3,3,3,3,10,"05/12/2021, 18:29:14",Jane
26,./mainpage/dataset/test_dir/1-1-patient26163_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",93.40000,0.92772,1,1,1,0,3,0,3,3,3,3,4,"05/12/2021, 18:29:25",Jane
27,./mainpage/dataset/test_dir/1-0-patient26023_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",51.70000,0.50699,0,0,0,0,4,1,3,2,2,3,43,"05/12/2021, 18:30:15",Jane
28,./mainpage/dataset/test_dir/1-0-patient48424_study1_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",73.50000,0.74049,1,0,1,0,4,0,3,3,3,3,15,"05/12/2021, 18:30:37",Jane
29,./mainpage/dataset/test_dir/1-1-patient17961_study3_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",90.40000,0.89862,1,1,1,0,4,0,3,3,3,3,10,"05/12/2021, 18:30:52",Jane
30,./mainpage/dataset/test_dir/1-0-patient17248_study4_view1_frontal.jpg,"""{\""0\"": 0.785, \""1\"": 0.74}""","""{\""0\"": 0.03, \""1\"": 0.03}""",94.80000,0.93077,1,0,1,0,3,1,3,2,2,3,48,"05/12/2021, 18:31:47",Jane
